Timestamp(ms E-10)	gyro_X	gyro_Y	gyro_Z	
4263031	0.0177791	-0.00972509	-0.0805174
4263041	0.0154507	-0.00434661	-0.0775965
4263051	0.0135623	-0.00551689	-0.0819451
4263061	0.018086	-0.00561416	-0.0859368
4263071	0.0317945	-0.0055083	-0.0819184
4263081	0.0433068	-0.00962281	-0.0768566
4263091	0.0418079	-0.0147438	-0.06935
4263101	0.0328245	-0.016697	-0.0623738
4263111	0.0259167	-0.01862	-0.0542074
4263121	0.0285662	-0.0204978	-0.0444028
4263131	0.0311528	-0.0212886	-0.0335636
4263141	0.033549	-0.0166969	-0.0196751
4263151	0.0360698	-0.0132186	-0.00788355
4263161	0.0346872	-0.00884616	-0.00274718
4263171	0.0300331	-0.00127149	0.00317693
4263181	0.0263249	0.00529742	0.0113165
4263191	0.0216122	0.00865579	0.018412
4263201	0.0201701	0.00987267	0.0246925
4263211	0.0240083	0.0132475	0.0323005
4263221	0.0332614	0.00599945	0.0394402
4263231	0.0430174	-0.00888431	0.0382757
4263241	0.0445331	-0.0239162	0.031289
4263251	0.0359222	-0.0260279	0.0318935
4263261	0.0232862	-0.0140139	0.0457557
4263271	0.0231659	-0.00184333	0.0656962
4263281	0.0308405	0.00702775	0.0808572
4263291	0.031527	0.0188556	0.086992
4263301	0.0300806	0.0253757	0.0931356
4263311	0.0331123	0.0116723	0.0968696
4263321	0.040168	-0.0150963	0.0873182
4263331	0.0392205	-0.0283294	0.0673409
4263341	0.025879	-0.0222296	0.0567865
4263351	0.0124847	-0.0103493	0.0652747
4263361	0.0115517	-0.00783253	0.0811497
4263371	0.0183499	-0.00646734	0.0932522
4263381	0.01784	0.00965393	0.101338
4263391	0.0202281	0.0237916	0.11498
4263401	0.0336342	0.0144832	0.124554
4263411	0.0426317	-0.000534534	0.118016
4263421	0.0326918	-0.0051142	0.104741
4263431	0.0138165	0.00529742	0.096943
4263441	0.00262368	0.015034	0.104552
4263451	0.00728583	0.0142735	0.116581
4263461	0.0181046	0.00681663	0.115289
4263471	0.0265875	-0.00313699	0.0989925
4263481	0.0205972	-0.00590563	0.0731115
4263491	0.00857306	9.10759e-05	0.058373
4263501	0.00423038	0.00647318	0.0590148
4263511	0.00398028	0.00870013	0.063208
4263521	0.00492573	0.00769424	0.0654233
4263531	0.00618351	0.00443506	0.0623834
4263541	0.0098263	0.0021354	0.0551965
4263551	0.0147241	-0.000241518	0.0448875
4263561	0.0141563	-0.00575781	0.0364646
4263571	0.0130937	-0.0131848	0.0365921
4263581	0.0141687	-0.0206074	0.0368477
4263591	0.0103306	-0.0239822	0.0292398
4263601	0.00591838	-0.0254488	0.0130175
4263611	0.000370026	-0.020527	-0.00237119
4263621	-0.00391316	-0.0109891	-0.00287366
4263631	-0.00240505	-0.000114322	0.00760043
4263641	0.00086987	0.00880122	0.0246292
4263651	0.00848854	0.0102739	0.0410438
4263661	0.0149041	0.00710428	0.04151
4263671	0.0115609	0.00563979	0.0253518
4263681	0.00476193	0.00533533	0.0132216
4263691	0.00488436	0.00740409	0.011043
4263701	0.00325239	0.0129427	0.0203999
4263711	0.0026902	0.0174228	0.0298482
4263721	0.0109375	0.00908554	0.0358894
4263731	0.0205641	0.000618577	0.0366846
4263741	0.0165964	0.00366056	0.0310364
4263751	0.013317	4.8399e-05	0.0138708
4263761	0.0165144	-0.00569904	-0.00391781
4263771	0.0160724	-0.0133897	-0.01441
4263781	0.014371	-0.0156996	-0.0219172
4263791	0.010525	-0.00952828	-0.0297714
4263801	0.00744009	-0.00640523	-0.0321696
4263811	0.00869775	-0.0096643	-0.0352094
4263821	0.0169263	-0.0120877	-0.0474501
4263831	0.0206276	-0.0101711	-0.0558087
4263840	0.0118243	-0.00477862	-0.0522097
4263850	0.00717461	-0.00250733	-0.0461489
4263860	0.00861335	0.00051856	-0.0525388
4263870	0.0146998	0.00339448	-0.0650444
4263880	0.0195941	0.00526047	-0.0754627
4263890	0.0210361	0.0040437	-0.0817432
4263900	0.0222328	-0.000249743	-0.0836936
4263910	0.0211622	0.00186968	-0.0838125
4263920	0.0169445	0.00713837	-0.0852673
4263930	0.0181383	0.00602698	-0.0872998
4263940	0.0205926	-0.00152552	-0.0922902
4263950	0.0155047	-0.0111874	-0.096612
4263960	0.00991929	-0.0195777	-0.0924653
4263970	0.00835645	-0.0225509	-0.0839514
4263980	0.0143943	-0.0191983	-0.0772774
4263990	0.0269719	-0.0190682	-0.0722611
4264000	0.0308127	-0.0188754	-0.064571
4264010	0.024964	-0.00912857	-0.0566417
4264020	0.0229543	0.00293255	-0.0410773
4264030	0.0278749	0.00675964	-0.0152876
4264040	0.0324191	-0.00137281	-0.000942826
4264050	0.0329866	-0.0122168	-0.010227
4264060	0.029646	-0.0168633	-0.0263032
4264070	0.0221651	-0.0179385	-0.0267241
4264080	0.0179006	-0.0143144	-0.00894487
4264090	0.0185449	-0.00943458	0.0165613
4264100	0.0237784	-0.00892138	0.0371231
4264110	0.0276175	-0.00660729	0.0447582
4264120	0.0244057	-0.000249386	0.0444019
4264130	0.0133343	0.0126165	0.0498049
4264140	0.0106354	0.0160317	0.0591527
4264150	0.0162349	0.00745118	0.0554439
4264160	0.0222689	-0.00131404	0.0443013
4264170	0.0245351	-0.00666618	0.0424422
4264180	0.022276	-0.0097996	0.0445203
4264190	0.0178171	-0.0129107	0.0475321
4264200	0.0143597	-0.00962949	0.0515058
4264210	0.0135365	-0.00655484	0.0471117
4264220	0.0129013	-0.00568092	0.0395864
4264230	0.0172395	-0.00675964	0.0388081
4264240	0.0213916	-0.00775921	0.0412154
4264250	0.0176849	-0.00331187	0.0494097
4264260	0.0126009	-0.000855923	0.0629045
4264270	0.0163193	-0.0027318	0.0727732
4264280	0.018387	0.00684476	0.0737169
4264290	0.0195135	0.0121241	0.0725821
4264300	0.0231677	-0.00396466	0.065751
4264310	0.022794	-0.0191064	0.0543884
4264320	0.0137974	-0.00514936	0.060954
4264330	0.00443125	0.0221443	0.0916809
4264340	0.00884545	0.03785	0.125665
4264350	0.0228186	0.0351187	0.143636
4264360	0.0307428	0.0254024	0.136896
4264370	0.0302954	0.00771534	0.108533
4264380	0.0234916	-0.00364614	0.0785587
4264390	0.0186449	-0.00492811	0.06977
4264400	0.024814	-0.0101137	0.0745389
4264410	0.0284001	-0.0187513	0.0685782
4264420	0.0262542	-0.0255698	0.0504967
4264430	0.024927	-0.0301594	0.0366725
4264440	0.0245428	-0.0325727	0.0249815
4264450	0.0161731	-0.0263044	0.0211189
4264460	0.00516641	-0.016647	0.0255423
4264470	0.00566781	-0.00580072	0.0348903
4264480	0.0130787	0.00484693	0.0361269
4264490	0.017722	0.0100005	0.0298744
4264500	0.0121216	0.0196418	0.0335557
4264510	0.00471282	0.0232332	0.0500811
4264520	0.00529039	0.0170822	0.0588051
4264530	0.0113297	0.00195289	0.0478266
4264540	0.0137135	-0.0123878	0.0259451
4264550	0.00747764	-0.0182328	0.00439417
4264560	0.00445652	-0.0172575	0.000988603
4264570	0.00847995	-0.0129009	0.00538325
4264580	0.0148308	-0.0128623	0.0068295
4264590	0.0214965	-0.0182588	0.00310266
4264600	0.0199815	-0.020648	-0.00759041
4264610	0.00425053	-0.010204	-0.0141346
4264620	-0.0104041	0.00811744	-0.00268865
4264630	-0.00499141	0.0170372	0.0144683
4264640	0.0162052	0.0097326	0.0191265
4264650	0.0306692	-0.00320613	0.0107297
4264660	0.0267717	-0.00973678	0.00426579
4264670	0.014384	0.00217175	0.0138801
4264680	0.00551891	0.0239511	0.036248
4264690	0.00621819	0.0372899	0.0604731
4264700	0.0176721	0.0289589	0.0667063
4264710	0.0309961	0.0102909	0.0413266
4264720	0.0331191	-0.00545514	0.0056026
4264730	0.025	-0.0188347	-0.0201328
4264740	0.0154378	-0.0299368	-0.0396149
4264750	0.00669014	-0.0335066	-0.0549769
4264760	0.00214946	-0.0296168	-0.0692123
4264770	0.000814319	-0.0246603	-0.0832828
4264780	0.00708961	-0.0250455	-0.0988923
4264790	0.0112929	-0.029704	-0.115582
4264800	0.00769603	-0.0246989	-0.127657
4264810	-0.000988603	-0.012995	-0.126347
4264820	-0.00551271	0.0045234	-0.104675
4264830	0.00059545	0.0146641	-0.0811095
4264840	0.00840032	0.0160576	-0.067881
4264850	0.0166432	0.0130239	-0.0619766
4264860	0.0284003	0.0130465	-0.0612721
4264870	0.0382681	0.0129596	-0.0649438
4264880	0.0344946	0.00637627	-0.0735316
4264890	0.016698	0.00512254	-0.0809647
4264900	0.00343299	0.0105857	-0.0744362
4264910	0.0116147	0.00651753	-0.0674425
4264920	0.0304836	-0.0128297	-0.0775429
4264930	0.0415449	-0.0303885	-0.100954
4264940	0.0383958	-0.0414782	-0.120052
4264950	0.03179	-0.0503471	-0.135149
4264960	0.0292044	-0.050617	-0.145961
4264970	0.0265604	-0.0387428	-0.137895
4264980	0.023481	-0.0256231	-0.122421
4264990	0.0166886	-0.0169919	-0.116653
4265000	0.0125374	-0.0170528	-0.119033
4265010	0.0139184	-0.0193039	-0.124224
4265020	0.0141658	-0.0183487	-0.128499
4265030	0.0137914	-0.0160692	-0.122182
4265040	0.0147496	-0.015564	-0.101876
4265050	0.0176585	-0.0139149	-0.078284
4265060	0.0204322	-0.0158457	-0.0706035
4265070	0.0258393	-0.0169224	-0.0713178
4265080	0.0308696	-0.0125377	-0.0657972
4265090	0.0293041	-0.0123287	-0.0573654
4265100	0.0202533	-0.00789154	-0.0494915
4265110	0.0121455	-0.00127816	-0.0394841
4265120	0.0156767	-0.00201428	-0.026457
4265130	0.0246196	-0.00913036	-0.0140073
4265140	0.0329316	-0.020676	-0.00894594
4265150	0.03325	-0.0303539	-0.0140096
4265160	0.0291617	-0.0315019	-0.0174242
4265170	0.0277816	-0.0303116	-0.0122058
4265180	0.0179737	-0.0107085	0.00802875
4265190	0.00660098	0.00804305	0.0367225
4265200	0.0143465	0.00628078	0.0510952
4265210	0.0261045	0.00524282	0.051827
4265220	0.0279902	0.00959516	0.0560936
4265230	0.0232166	0.0119193	0.0642785
4265240	0.0170034	0.0122781	0.078826
4265250	0.0142466	0.0104163	0.0893724
4265260	0.0200306	0.00387788	0.082423
4265270	0.0227917	0.000436187	0.0720133
4265280	0.019587	-0.00169122	0.0718759
4265290	0.0231179	-0.018788	0.0671961
4265300	0.0267569	-0.0332054	0.0421925
4265310	0.0162945	-0.023175	0.0189129
4265320	0.00100434	-0.00186002	0.0227779
4265330	-0.00269663	0.0125839	0.0488434
4265340	0.0122247	0.00566459	0.0691111
4265350	0.031034	-0.0168384	0.0601547
4265360	0.0242879	-0.022923	0.0289819
4265370	0.00257957	-0.0137365	0.0146472
4265380	-0.00484085	0.00364411	0.0308167
4265390	0.00334215	0.0148758	0.0555447
4265400	0.00774908	0.0227064	0.0716029
4265410	0.0148548	0.0271218	0.0783135
4265420	0.0249184	0.0152882	0.0717572
4265430	0.0263594	-0.00122857	0.0477421
4265440	0.017169	-0.011428	0.0218608
4265450	0.011688	-0.0128965	0.00557423
4265460	0.0108072	-0.015099	0.00237906
4265470	0.0137076	-0.0202645	0.0080179
4265480	0.0157869	-0.0244766	0.00931752
4265490	0.011319	-0.016981	0.0120555
4265500	0.00313938	0.0013262	0.0228239
4265510	0.00427067	0.0176623	0.0395329
4265520	0.00823736	0.015681	0.0451537
4265530	0.00862217	0.000673294	0.039165
4265540	0.00535274	0.00175405	0.0400075
4265550	0.00774431	0.0116493	0.053759
4265560	0.0101429	0.0130589	0.0677295
4265570	0.00989723	0.00998235	0.0720595
4265580	0.0133486	0.0141257	0.0678941
4265590	0.0222681	0.0182267	0.0619251
4265600	0.0242716	0.0135905	0.046169
4265610	0.0123165	0.0110754	0.0305877
4265620	-0.00258505	0.0110202	0.0286292
4265630	-0.00351799	0.0135369	0.044504
4265640	0.00554538	0.0106108	0.0547203
4265650	0.00912619	0.0083375	0.0485952
4265660	0.00741768	0.0145129	0.0408692
4265670	0.00307417	0.0219557	0.0414834
4265680	-0.000515342	0.0348359	0.0473348
4265690	-0.00291276	0.0487262	0.0510987
4265700	0.000796437	0.0410966	0.0429866
4265710	0.00997722	0.0128213	0.0154731
4265720	0.010783	-0.00282121	-0.0160669
4265730	-0.000174165	0.00529885	-0.0307959
4265740	-0.00791574	0.0191787	-0.0273521
4265750	-0.00677574	0.0249082	-0.0103693
4265760	-0.00418818	0.0230566	0.000497341
4265770	-0.00337684	0.0174105	-0.0131714
4265780	-0.00408494	0.0146785	-0.0376704
4265790	-0.00579345	0.0208539	-0.0453963
4265800	-0.00340354	0.0328704	-0.0316997
4265810	0.00163233	0.0472517	-0.00830781
4265820	0.00774574	0.0510281	0.0154219
4265830	0.0188324	0.0364913	0.0281911
4265840	0.0289644	0.0172067	0.0207642
4265850	0.0277632	0.010443	0.00487077
4265860	0.0204046	0.0114366	0.00227129
4265870	0.0142534	0.0117689	0.0157567
4265880	0.0148327	0.00349665	0.0245354
4265890	0.0101181	-0.0073843	0.0138692
4265900	-0.00171626	-0.00570953	-0.00394547
4265910	-0.0051918	0.00242507	-0.0182264
4265920	0.00171173	0.00965106	-0.0265296
4265930	0.00503433	0.0191507	-0.0287076
4265940	0.000442505	0.0266991	-0.0238454
4265950	0.00126123	0.028928	-0.0195882
4265960	0.00861716	0.0311165	-0.0170708
4265970	0.0149087	0.0279995	-0.0144805
4265980	0.0166754	0.00967991	-0.025633
4265990	0.0205679	-0.0112071	-0.0547202
4266000	0.0214295	-0.0194513	-0.0875138
4266010	0.015821	-0.0166245	-0.101786
4266020	0.0055753	-0.0100152	-0.0919067
4266030	-0.0034672	0.00123656	-0.0660793
4266040	-0.00289106	0.0135672	-0.0397029
4266050	0.0120752	0.010414	-0.0387242
4266060	0.0219382	-0.000730157	-0.0602397
4266070	0.0175917	-0.00646567	-0.0774145
4266080	0.00249863	-7.76052e-05	-0.0763514
4266090	-0.00736439	0.0110664	-0.0548358
4266100	-0.00231528	0.00953746	-0.0310335
4266110	0.000400662	0.00232983	-0.0221541
4266120	-0.00261867	0.00118375	-0.0255046
4266130	0.00222349	0.00776923	-0.0168529
4266140	0.0157506	0.0190113	0.0081954
4266150	0.0272092	0.0217373	0.0322726
4266160	0.0313079	0.0101571	0.0360156
4266170	0.0322567	-0.0114518	0.0206335
4266180	0.0309305	-0.0171022	0.0068363
4266190	0.0230124	-0.0148106	0.0137672
4266200	0.0136583	-0.0187272	0.0271702
4266210	0.012091	-0.016397	0.0355471
4266220	0.0118952	-0.00465035	0.038432
4266230	0.00748956	0.00281894	0.0401082
4266240	0.00957036	-0.00351453	0.0414625
4266250	0.0205727	-0.00786865	0.0369024
4266260	0.0305077	-0.0143459	0.032333
4266270	0.0266184	-0.014062	0.0438226
4266280	0.0186491	-0.00811195	0.069851
4266290	0.0145762	-0.0109309	0.0846086
4266300	0.00929058	-0.00672495	0.0831171
4266310	0.00292993	0.00490379	0.0813696
4266320	0.00739062	0.00589371	0.0784127
4266330	0.0171971	0.00477242	0.0758303
4266340	0.0244945	0.00274456	0.0795194
4266350	0.0254525	-0.0131109	0.0821178
4266360	0.0244582	-0.0279888	0.0813749
4266370	0.0180364	-0.0173944	0.0807171
4266380	0.016713	-0.00986612	0.0847094
4266390	0.0182972	-0.0159888	0.0945594
4266400	0.0154785	-0.0178244	0.106168
4266410	0.0140975	-0.0155731	0.111359
4266420	0.0194416	-0.0155629	0.111679
4266430	0.0230306	-0.011022	0.123507
4266440	0.0222787	-0.00222015	0.136032
4266450	0.0178171	-0.00214922	0.138962
4266460	0.00933206	-0.00643468	0.137497
4266470	0.00292349	-0.0117505	0.13725
4266480	0.00109804	-0.0140078	0.131867
4266490	0.000148058	-0.00769866	0.129514
4266500	0.000585556	0.0052954	0.13987
4266510	0.0026046	0.0153488	0.159993
4266520	0.00311387	0.0166487	0.169587
4266530	0.00884116	0.00377262	0.163864
4266540	0.0170155	-0.00817049	0.152932
4266550	0.0198342	-0.00633502	0.141323
4266560	0.0178757	0.00206721	0.137791
4266570	0.0129139	0.0065918	0.149107
4266580	0.0150642	0.00810683	0.167325
4266590	0.0172163	0.00750065	0.185598
4266600	0.00665689	0.0184842	0.200678
4266610	-0.000570893	0.028361	0.213853
4266620	0.0103735	0.0187298	0.210492
4266630	0.0199875	0.00875199	0.193197
4266640	0.014385	0.00415421	0.179116
4266650	-0.00102663	0.00385964	0.167536
4266660	-0.00751007	-0.00294077	0.15026
4266670	-0.00544715	-0.00442135	0.13336
4266680	-0.00099349	0.005054	0.130184
4266690	0.00655043	0.00504196	0.12957
4266700	0.00956154	-0.000626326	0.114967
4266710	0.00678051	-0.00657082	0.0893608
4266720	0.00160909	-0.0071106	0.0677371
4266730	0.000534058	0.000312209	0.0674815
4266740	-0.00116181	0.00799847	0.0778457
4266750	0.000535131	0.015612	0.0852159
4266760	0.00266397	0.0262228	0.0850703
4266770	0.00467229	0.0326438	0.0871581
4266780	0.00197673	0.0318164	0.0966152
4266790	-0.00166154	0.0288128	0.103939
4266800	-0.00229418	0.0265046	0.096496
4266810	0.00687432	0.013079	0.0685993
4266820	0.0147851	0.00291252	0.0437424
4266830	0.0196865	-0.00370705	0.0335431
4266840	0.0177394	-0.00909352	0.0303658
4266850	0.0105646	-0.00499713	0.0244982
4266860	0.00238097	0.00119221	0.01745
4266870	-0.00328064	0.00979924	0.0222207
4266880	-0.000824213	0.0164859	0.0349921
4266890	0.0043292	0.0218786	0.0383615
4266900	-0.00052011	0.0237789	0.0294907
4266910	-0.00793898	0.0226774	0.028008
4266920	-0.000262976	0.0130665	0.0255165
4266930	0.00872481	0.00971639	0.0186772
4266940	0.00570011	0.0149345	0.0151622
4266950	0.00362372	0.0159647	0.0139449
4266960	0.0110388	0.00494838	-0.00238883
4266970	0.0213389	-0.00956225	-0.0312561
4266980	0.024226	-0.015178	-0.0437347
4266990	0.0155442	-0.00665629	-0.0423421
4267000	0.00698376	0.00499475	-0.0431553
4267010	0.00986636	0.00468242	-0.055771
4267020	0.0172751	0.001091	-0.0722964
4267030	0.0220454	0.00300968	-0.0805907
4267040	0.0217927	0.00841856	-0.0764797
4267050	0.0159553	0.00437641	-0.0681945
4267060	0.0150169	-0.00310314	-0.0701909
4267070	0.0168953	-0.00662589	-0.0838504
4267080	0.0158851	-0.0024116	-0.085086
4267090	0.0101101	0.00988054	-0.0601557
4267100	0.00791609	0.0198991	-0.0413505
4267110	0.014768	0.0144235	-0.0482634
4267120	0.0238097	0.00423265	-0.0741181
4267130	0.0186417	-0.000549793	-0.0956324
4267140	0.00675607	0.00478375	-0.0943497
4267150	0.00827563	0.00186944	-0.0835197
4267160	0.0175891	-0.00328362	-0.0774966
4267170	0.0230573	-0.00332606	-0.0793004
4267179	0.0221775	-0.00658917	-0.0824683
4267189	0.0192201	-0.0077616	-0.0868809
4267199	0.020414	-0.00887299	-0.0889134
4267209	0.0227405	-0.0121299	-0.0918893
4267219	0.0212892	-0.0166669	-0.10359
4267229	0.0219109	-0.0179912	-0.114182
4267239	0.0239226	-0.0158129	-0.111985
4267249	0.0195909	-0.00579834	-0.0933075
4267259	0.013447	0.0024091	-0.061896
4267269	0.00868511	0.00730491	-0.0356482
4267279	0.0158592	0.00426912	-0.029808
4267289	0.0306301	-0.00455868	-0.0436242
4267299	0.0354021	-0.00476134	-0.0518639
4267309	0.0216379	0.00409484	-0.0369217
4267319	0.00807261	0.0143828	-0.00707519
4267329	0.00808692	0.0137726	0.0110699
4267339	0.0174032	0.00543737	0.017175
4267349	0.021745	0.000115871	0.016506
4267359	0.0204855	0.00549638	0.0194911
4267369	0.0226332	0.0101935	0.0376272
4267379	0.0253593	0.00767875	0.0645149
4267389	0.0265702	0.00277507	0.0807093
4267399	0.0304784	-0.00342262	0.0875015
4267409	0.0294139	-0.00872815	0.0875744
4267419	0.0255146	-0.0131372	0.0810558
4267429	0.0236269	-0.0153682	0.0767345
4267439	0.0209857	-0.00667596	0.0848833
4267449	0.0172793	0.0141321	0.110785
4267459	0.0134542	0.0286287	0.138974
4267469	0.012766	0.0352829	0.150492
4267479	0.0187327	0.0329081	0.140247
4267489	0.0255702	0.0280429	0.115189
4267499	0.0243061	0.0223662	0.10033
4267509	0.0242554	0.00860369	0.101748
4267519	0.028356	-0.00509787	0.105546
4267529	0.025153	-0.0093466	0.105463
4267539	0.0181093	-0.0137883	0.0976906
4267549	0.0133805	-0.0076983	0.0865864
4267559	0.0113627	-0.00245166	0.0841976
4267569	0.0170289	-1.66893e-06	0.0972707
4267579	0.0238873	0.0034585	0.108257
4267589	0.0182284	0.00888348	0.113109
4267599	0.0116292	0.00895011	0.115911
4267609	0.0124489	0.0101185	0.120196
4267619	0.0141476	0.0156105	0.127621
4267629	0.0174135	0.0187724	0.126669
4267639	0.0187359	0.0123048	0.122649
4267649	0.022133	0.00692856	0.119792
4267659	0.0252783	0.0059005	0.121074
4267669	0.0234069	0.0009377	0.134952
4267679	0.0266951	-0.0060569	0.152391
4267689	0.0276328	0.00248325	0.154361
4267699	0.0227162	0.0107739	0.146388
4267709	0.0235355	-0.00441837	0.132965
4267719	0.025609	-0.018627	0.116393
4267729	0.0207571	-0.0135449	0.107441
4267739	0.0182434	-0.009148	0.113575
4267749	0.019574	-0.00880122	0.127509
4267759	0.0122229	6.74725e-05	0.142835
4267769	0.00612593	0.00991952	0.155012
4267779	0.00468278	0.0121971	0.161265
4267789	0.0127977	-0.00290167	0.151477
4267799	0.0219653	-0.0152667	0.123553
4267809	0.0176704	-0.00830042	0.104988
4267819	0.0118198	0.0035677	0.112862
4267829	0.0106386	0.00619006	0.132985
4267839	0.00706148	0.0042206	0.13922
4267849	-0.00131178	0.014732	0.135247
4267859	-0.00149441	0.0105683	0.138543
4267869	0.00189912	0.0094347	0.135576
4267879	0.00572193	0.0144807	0.125012
4267889	0.0131344	0.00664639	0.108596
4267899	0.0176497	-0.00026536	0.086651
4267909	0.0131763	-0.00276601	0.0715181
4267919	0.013242	-0.00703526	0.0705655
4267929	0.0187166	-0.0145024	0.0689533
4267939	0.0225428	-0.0136992	0.0584981
4267949	0.015548	-0.00225699	0.0492531
4267959	0.00655222	0.0106392	0.0558463
4267969	0.0125927	0.0108098	0.0626024
4267979	0.0273679	-0.00332141	0.048923
4267989	0.0313803	-0.0189579	0.0175749
4267999	0.0228739	-0.0141476	-0.00225365
4268009	0.00833619	0.0126064	0.00684929
4268019	-0.00266314	0.0301389	0.0291985
4268029	0.00444901	0.0271294	0.0361007
4268039	0.0253152	0.0105706	0.0100524
4268049	0.0333452	-0.0107057	-0.0347723
4268059	0.0198147	-0.0177051	-0.0599298
4268069	0.00673509	-0.0112603	-0.0566146
4268079	0.0106957	-0.00581682	-0.0511854
4268089	0.0171707	-0.00583076	-0.0518631
4268099	0.0203152	-0.00579822	-0.050609
4268109	0.0213805	-0.00155342	-0.0506545
4268119	0.0216187	-0.00635195	-0.0729105
4268129	0.0202771	-0.0103312	-0.10488
4268139	0.0130384	-0.00408697	-0.10974
4268149	0.00694883	0.0136403	-0.0796369
4268159	0.00854325	0.0285712	-0.0340717
4268169	0.0134674	0.0281557	-0.00817275
4268179	0.0150481	0.0262758	0.00156796
4268189	0.0147963	0.0306239	0.00570631
4268199	0.0152991	0.0229882	-0.00259793
4268209	0.0146718	0.0143162	-0.00987673
4268219	0.0202136	0.000458479	-0.0123868
4268229	0.0228497	-0.00186968	-0.0206997
4268239	0.013224	0.00553656	-0.0214677
4268249	0.000718474	0.0100729	-0.00953794
4268259	-0.00141275	0.0190046	0.00823271
4268269	0.0101591	0.0180458	0.0121504
4268279	0.00940061	0.0179119	0.00677645
4268289	0.00166345	0.0264884	0.0103573
4268299	0.00185704	0.0342842	0.0250974
4268309	0.00658488	0.0292549	0.0361741
4268319	0.0145783	0.0110267	0.0285918
4268329	0.0206066	-0.00773489	-0.00042212
4268339	0.0181431	-0.0222965	-0.0311197
4268349	0.0135491	-0.0289874	-0.0440193
4268359	0.0173881	-0.0266733	-0.0363841
4268369	0.0200424	-0.017494	-0.00873566
4268379	0.0145898	-0.00276208	0.0289476
4268389	0.0140376	0.00641096	0.056404
4268399	0.0212187	-0.00511026	0.0624632
4268409	0.0250547	-0.0159746	0.0523092
4268419	0.0210233	-0.0107849	0.0476683
4268429	0.0138592	-0.00305605	0.0598363
4268439	0.0121706	-0.00385523	0.0704193
4268449	0.0210431	-0.0177593	0.0659776
4268459	0.021168	-0.0188729	0.0638809
4268469	0.0171467	-0.00899017	0.0772482
4268479	0.0237672	-0.0181527	0.0928104
4268489	0.0290608	-0.0319049	0.0945483
4268499	0.018487	-0.0203106	0.0914829
4268509	0.00539243	0.00416577	0.0943329
4268519	0.0062592	0.0233392	0.0970904
4268529	0.0170087	0.024394	0.0966413
4268539	0.0209212	0.012893	0.10357
4268549	0.0169095	0.0111083	0.117239
4268559	0.0152819	0.0113435	0.126732
4268569	0.00773549	0.0145375	0.127264
4268579	-0.00408995	0.0219659	0.12743
4268589	-0.00396669	0.0229739	0.125279
4268599	0.00320184	0.0099417	0.113248
4268609	0.0123127	-0.00876105	0.0865498
4268619	0.0172005	-0.0158309	0.0582328
4268629	0.019833	-0.0139163	0.0498103
4268639	0.023484	-0.00940168	0.0605768
4268649	0.0165036	0.00143015	0.0694767
4268659	0.00449193	0.00893772	0.0728285
4268669	0.00173259	0.010258	0.0832928
4268679	0.00387764	0.0181371	0.101347
4268689	0.00620627	0.0291193	0.116133
4268699	0.00413239	0.0269673	0.114998
4268709	0.00280786	0.0191958	0.101256
4268719	0.0112323	0.00502586	0.0861299
4268729	0.0212331	-0.00572073	0.080608
4268739	0.0243163	-0.00672257	0.0829515
4268749	0.0197873	-0.000261188	0.086779
4268759	0.0150083	0.00842702	0.0947999
4268769	0.010924	0.0193968	0.109202
4268779	0.0168421	0.0174987	0.118136
4268789	0.0225011	0.0120738	0.113284
4268799	0.0165865	0.00972903	0.104458
4268809	0.0169616	0.00638878	0.0981686
4268819	0.0265169	-0.00780535	0.082045
4268829	0.0229901	-0.0123729	0.0691547
4268839	0.0160779	-0.0089922	0.0771842
4268849	0.013253	-0.00340295	0.0886009
4268859	0.00910258	-0.00452447	0.0862483
4268869	0.00400054	0.00278449	0.0814886
4268879	-0.000100851	0.0175468	0.0776633
4268889	0.00372648	0.0172892	0.0672356
4268899	0.0105748	0.0160564	0.0602136
4268909	0.00919199	0.0204289	0.0653498
4268919	0.00334859	0.0238115	0.0734433
4268929	-0.00331712	0.0292081	0.0771701
4268939	-0.00413585	0.0269791	0.0729129
4268949	-0.000184417	0.0266689	0.0603614
4268959	0.00169134	0.0263283	0.0466198
4268969	0.00728536	0.00775123	0.0250398
4268979	0.0157014	-0.0132332	-0.00803924
4268989	0.0148666	-0.0127302	-0.0304961
4268999	0.0044837	0.00984192	-0.0189035
4269009	-0.00147831	0.0232737	0.00918519
4269019	0.000100732	0.0235152	0.0188709
4269029	0.000665545	0.015853	0.0095048
4269039	-0.00109875	0.0146301	0.00303233
4269049	-0.00248241	0.0200633	0.00814128
4269059	-0.00411355	0.0245413	0.0175257
4269069	-0.00637615	0.0256505	0.0194941
4269079	-0.00713027	0.0202132	0.014257
4269089	0.0102315	-0.0110694	-0.0062902
4269099	0.027131	-0.0256467	-0.0379591
4269109	0.0196909	-0.00129175	-0.0400988
4269119	0.00800872	0.0165306	-0.00606787
4269129	0.00539243	0.0118843	0.0205543
4269139	0.0134435	-0.00106668	0.0117732
4269149	0.0156271	0.0016427	-0.00736034
4269159	0.00712788	0.0143281	-0.00926316
4269169	0.0048058	0.0122818	-0.00615048
4269179	0.00456095	0.0081445	-0.00179315
4269189	0.00538325	0.00613058	0.00257349
4269199	0.00443959	0.00501525	0.000412822
4269209	-0.0017339	0.0155041	-0.00449288
4269219	0.00178373	0.0143179	-0.00958335
4269229	0.0124656	0.00540257	-0.0268415
